ticker,raw_score,rs_percentile,rs_below_ma,rs_days_below_ma,rs_frac_below_ma
SPGI,0.03453668391504901,70,1,1,0.35
SPH,-0.037709749669432635,39,1,25,1.0
SPHL,-0.21423483714065455,10,1,17,0.85
SPHR,-0.07422517230215833,28,1,9,0.6
SPIR,-0.2154353810501684,10,1,7,0.5
SPKL,-0.025953586743517276,43,1,38,1.0
SPKLU,-0.04553996290942165,36,1,4,0.95
SPMA,0.0033212983421022323,60,0,0,0.55
SPMC,-0.07365477842900843,28,0,0,0.7
SPME,-0.0055112048646439584,54,0,0,0.75
SPNT,0.03355961379673664,70,0,0,0.45
SPOK,-0.009491827239131556,50,0,0,0.7
SPOT,0.06929078437527085,78,1,1,0.2
SPPL,-0.3619873762356046,4,1,24,1.0
SPRB,0.20386100096371862,92,0,0,0.05
SPRC,-0.2621473325937892,7,1,5,0.45
SPRO,-0.28125551555071426,7,1,58,1.0
SPRU,-0.24895425271650082,8,1,9,0.95
SPRY,-0.24612127545872337,8,1,8,0.85
SPSC,0.20592622680379627,92,1,1,0.05
SPT,0.16238454627781257,89,1,1,0.05
SPWH,0.0432819257556709,72,0,0,0.7
SPWR,-0.15722495844826168,15,0,0,0.85
SPXC,-0.10701436107815233,22,1,26,1.0
SPXX,0.008655707890002952,62,1,3,0.25
SQFT,-0.42696482470326236,3,1,5,0.95
SQFTP,0.21633692342418948,92,0,0,0.05
SQM,0.051277193561122675,74,1,2,0.2
SQNS,-0.058436634983311406,32,0,0,0.4
SR,0.020649274790924012,66,0,0,0.5
SRAD,-0.10584620577010291,22,1,28,1.0
SRBK,0.005565141091869376,61,0,0,0.7
SRCE,0.032861240951528745,69,0,0,0.9
SRE,-0.034828219707372494,40,0,0,0.95
SRFM,-0.3312686435303974,5,1,20,1.0
SRG,-0.20088412947692544,11,1,36,1.0
SRI,-0.013961975675101823,48,0,0,0.65
SRL,-0.04557371062666904,36,1,3,0.25
SRPT,0.19068687102105447,91,0,0,0.0
SRRK,0.09328101701292371,82,0,0,0.05
SRTA,-0.058739865571022315,32,1,6,0.3
SRTS,0.06552445411116013,77,1,3,0.35
SRV,-0.010468903759024893,50,0,0,0.85
SRXH,-0.2765703617455104,7,1,56,1.0
SRZN,-0.1412410514589934,17,1,7,0.4
SSAC,-0.0010499418437786116,57,0,0,0.7
SSACU,-0.00540483527821528,54,1,4,0.8
SSB,0.03487803586776578,70,0,0,0.6
SSBI,-0.0564785554009825,32,1,28,1.0
SSD,-0.08039797336262965,26,1,19,0.95
SSEA,-0.005714326229739008,53,1,4,0.85
SSEAU,0.0029616081918411585,60,0,0,0.55
SSII,-0.1302553908739045,18,1,16,0.95
SSL,0.1752641337358696,90,0,0,0.3
SSM,-0.21162952085026598,10,1,2,0.85
SSNC,0.10057985939742999,83,1,1,0.05
SSP,-0.0038137978298032026,55,1,1,0.15
SSRM,0.23142813798304326,93,0,0,0.0
SST,1.389869131896771,99,0,0,0.5
SSTI,-0.27055751119789606,7,1,28,1.0
SSTK,-0.31913242178623824,5,1,6,0.95
SSYS,-0.12700444396093916,19,1,15,0.75
ST,-0.09483571488586512,24,1,24,1.0
STAA,-0.08935143597353869,25,0,0,0.9
STAG,-0.011447263988645227,49,0,0,0.8
STAK,-0.4926392760559542,2,1,31,1.0
STBA,0.013806077739200489,64,1,1,0.95
STC,-0.013469768218193267,48,1,2,0.5
STE,-0.034442530485257083,40,1,8,0.5
STEM,-0.14551040069618543,16,1,16,0.9
STEP,0.13294161746393854,86,0,0,0.0
STEW,-0.007858491054955919,52,1,4,0.75
STEX,-0.19170038620125662,12,1,7,0.65
STFS,-0.25808815443151456,8,1,38,1.0
STG,-0.16751893148088373,14,1,31,1.0
STGW,0.06886942584645984,78,1,1,0.25
STHO,0.014287061654433865,64,1,1,0.3
STI,-0.1938964783635648,11,1,1,0.45
STIM,0.5941414931793713,98,0,0,0.1
STK,0.013986391844547166,64,0,0,0.2
STKE,0.055530392621280344,75,0,0,0.4
STKH,0.12568934174971197,86,1,8,0.4
STKS,-0.08944958663979267,25,1,38,1.0
STLA,-0.06487370572811631,30,1,1,0.85
STLD,-0.04597863574731327,36,1,2,0.8
STLN,0.057656660128891576,75,0,0,0.2
STM,-0.18842820333800342,12,1,48,1.0
STN,0.00440859795500036,60,1,6,0.3
STNE,-0.07223052440965083,28,0,0,0.8
STNG,0.07596618609238025,79,0,0,0.3
STOK,-0.06755791523397416,29,1,7,0.5
STRA,-0.02765849640341331,42,1,4,0.5
STRC,0.0734797680876261,78,0,0,0.0
STRD,0.16287606926498666,89,0,0,0.0
STRF,0.08840643644328536,81,0,0,0.3
STRK,0.20021584303067858,91,0,0,0.0
STRL,-0.22407134403537926,9,1,15,0.95
STRO,-0.29105655854041756,6,1,43,1.0
STRR,-0.061508241224699875,31,0,0,0.75
STRRP,-0.007354642587920489,52,0,0,0.8
STRT,-0.10094642736849914,23,1,23,1.0
STRW,-0.012093898946928616,49,1,9,0.9
STRZ,-0.04010327947704627,38,1,6,0.55
STT,0.06862143250128462,78,0,0,0.15
STTK,0.04902327947156192,73,1,7,0.4
STUB,-0.38620202610123333,4,1,43,1.0
STVN,0.027748417733686536,68,1,5,0.3
STWD,-0.042363975447381366,37,1,12,0.9
STX,0.05888973717414821,75,0,0,0.65
STXS,-0.18320451978527696,12,1,5,0.75
STZ,-0.11383004231153579,20,1,8,0.65
SU,0.12619329058346346,86,0,0,0.2
SUGP,-0.7676217585745563,0,1,12,0.9
SUI,-0.028707143169190617,42,1,8,0.75
SUIG,0.03671906745773948,70,0,0,0.55
SUMAU,-0.0067648744587743715,52,0,0,0.75
SUN,0.115532947393841,85,0,0,0.25
SUNB,-0.12110209355985303,19,1,13,0.7
SUNC,0.17368020693242459,90,0,0,0.0
SUNE,-0.19809864391403048,11,0,0,0.65
SUNS,-0.06498014422054936,30,1,14,0.95
SUPN,-0.11152618525517087,21,1,12,0.7
SUPV,-0.03477560507473139,40,0,0,0.55
SUPX,0.019150899234718372,66,1,2,0.55
SURG,-0.5402508291805015,2,1,19,0.95
SUZ,0.12659823552625332,86,0,0,0.3
SVAQ,-0.008018728633008697,51,0,0,0.8
SVAQU,0.005930799004862387,61,0,0,0.5
SVC,-0.1130580640442022,21,1,18,0.95
